Price;Beds;Baths;Sq Ft;State;Street;City;Zip;Lot Size;Garage Spots;Walkability
179900.0;2.0;2.0;1180.0;;8351 Sands Point Blvd #204; Tamarac;FL 33321;;;
249900.0;2.0;2.0;1306.0;;8725 Azalea Ct #202; Tamarac;FL 33321;;;
249000.0;2.0;2.5;1216.0;;7620 NW 79th Ave Unit J1; Tamarac;FL 33321;;;
379000.0;2.0;1.5;1128.0;;5718 NW 71st Ave; Tamarac;FL 33321;;;
158900.0;2.0;2.0;1085.0;;5530 NW 44th St Unit 216 C; Lauderhill;FL 33319;;;
165000.0;1.0;1.5;825.0;;8340 Sands Point Blvd Unit 105P; Tamarac;FL 33321;;;
169999.0;2.0;2.0;1219.0;;7520 N Devon Dr Bldg H 3RD FLOOR; Tamarac;FL 33321;;;
185000.0;2.0;2.0;2114.303370786517;;6351 N University Dr #324; Tamarac;FL 33321;;;
335000.0;2.0;2.0;1068.0;;4938 NW 48th Ave; Tamarac;FL 33319;;;
450000.0;2.0;2.0;1303.0;;2927 NW 46th St; Tamarac;FL 33309;;;
575000.0;3.0;2.0;1424.0;;8303 NW 74th Ave; Tamarac;FL 33321;;;
385000.0;2.0;2.0;1017.0;;2703 NW 51st Pl; Tamarac;FL 33309;;;
449900.0;2.0;2.0;1394.0;;10015 NW 71st Ct; Tamarac;FL 33321;;;
275000.0;2.0;2.0;1450.0;;7624 Fairfax Dr #113; Tamarac;FL 33321;;;
160000.0;1.0;1.0;780.0;;5612 Rock Island Rd #172; Tamarac;FL 33319;;;
425000.0;3.0;2.5;1428.0;;7057 Woodmont Way #7057; Tamarac;FL 33321;;;
210000.0;2.0;2.0;1228.0;;9737 N Belfort Cir #108; Tamarac;FL 33321;;;
425000.0;3.0;2.5;2230.0;;6194 Pine Tree Ln Unit B; Tamarac;FL 33319;;;Car-dependent
304900.0;3.0;2.0;1792.0;;8771 Holly Ct #101; Tamarac;FL 33321;;;Car-dependent
375000.0;2.0;2.5;1155.0;;9093 Chambers St #9093; Tamarac;FL 33321;;;Car-dependent
949000.0;5.0;3.5;2646.0;;7681 NW 84th Ln; Tamarac;FL 33321;5,200 sq ft lot;2 garage spots;
620000.0;4.0;3.0;2128.0;;8037 Buttonwood Cir; Tamarac;FL 33321;;;
200000.0;2.0;2.0;1270.0;;4950 E Sabal Palm Blvd #204; Tamarac;FL 33319;;;
395000.0;3.0;2.5;1440.0;;7068 Woodmont Ave #7068; Tamarac;FL 33321;;;
375000.0;2.0;2.5;1454.0;;6006 Woodlands Blvd; Tamarac;FL 33319;;;
350000.0;2.0;1.0;873.0;;1936 SW 67th Ave; North Lauderdale;FL 33068;;;
389900.0;2.0;2.0;1579.0;;4607 NW 45th St; Tamarac;FL 33319;;;
425000.0;3.0;2.5;1454.0;;7114 Woodmont Way #7114; Tamarac;FL 33321;;;
485000.0;3.0;2.0;1727.0;;2003 SW 87th Ave; North Lauderdale;FL 33068;;;
424999.0;2.0;2.0;1700.0;;6700 NW 74th Pl; Tamarac;FL 33321;;;
110000.0;1.0;1.5;680.0;;5180 E Sabal Palm Blvd #234; Tamarac;FL 33319;;;
628000.0;3.0;2.5;1754.0;;2137 N Appleton Cir N; Oakland Park;FL 33309;;;
169999.0;2.0;2.0;1275.0;;7751 Southampton Ter Unit H 309; Tamarac;FL 33321;;;
639900.0;3.0;2.5;2168.0;;8712 NW 76th Dr; Tamarac;FL 33321;;;
200000.0;2.0;2.0;1325.0;;7513 Trent Dr #107; Tamarac;FL 33321;;;
79995.0;1.0;1.0;700.0;;9070 Lime Bay Blvd #214; Tamarac;FL 33321;;;
369900.0;2.0;2.0;1600.0;;7930 Exeter Cir #101; Fort Lauderdale;FL 33321;;;
150000.0;2.0;2.0;873.0;;7850 W Mcnab Rd #204; Tamarac;FL 33321;;;
315000.0;2.0;2.0;1036.0;;9064 Preston Pl; Tamarac;FL 33321;;;
98000.0;1.0;1.0;660.0;;5750 NW 64th Ave #208; Tamarac;FL 33319;;;
160000.0;2.0;2.0;1025.0;;8401 Lagos De Campo Blvd Unit 204V; Tamarac;FL 33321;;;
359000.0;2.0;2.0;1156.0;;6702 NW 70th Ct; Tamarac;FL 33321;;;
464995.0;2.0;2.0;1700.0;;9400 NW 70th St; Tamarac;FL 33321;;;
210000.0;2.0;2.0;1070.0;;5851 NW 62nd Ave #312; Tamarac;FL 33319;;;
373900.0;2.0;2.0;1692.0;;7919 Exeter Blvd #102; Tamarac;FL 33321;;;
395000.0;2.0;2.0;1122.0;;Undisclosed address; Tamarac;FL 33319;;;
699900.0;3.0;2.5;1774.0;;4408 W Appleton Cir W; Oakland Park;FL 33309;;;
109000.0;1.0;1.5;833.0;;5570 NW 44th St Unit 507A; Lauderhill;FL 33319;;;
339000.0;3.0;2.5;1460.0;;8421 N Coral Cir; North Lauderdale;FL 33068;;;
99900.0;1.0;1.0;700.0;;9400 Lime Bay Blvd #214; Tamarac;FL 33321;;;
645000.0;3.0;2.5;1985.0;;8105 Nutmeg Way; Tamarac;FL 33321;;;
365000.0;2.0;2.0;1327.0;;4712 NW 41st Ave; Tamarac;FL 33319;;;
565000.0;3.0;2.0;1999.0;;6900 NW 78th St; Tamarac;FL 33321;;;
334900.0;2.0;2.5;1110.0;;11050 Sand Piper Ct; Tamarac;FL 33321;;;
235000.0;2.0;2.0;1072.0;;8005 Lagos De Campo Blvd Unit L-4; Tamarac;FL 33321;;;
609500.0;4.0;2.5;2073.0;;4927 NW 48th Ter; Tamarac;FL 33319;;;
285000.0;3.0;2.0;1984.0;;14730 NW 77th Ter; Trenton;FL 32693;1.22 acre lot;2 garage spots;Car-dependent
370000.0;3.0;3.0;1836.0;;4510 SE County Road 232; Trenton;FL 32693;;2 garage spots;Car-dependent
139000.0;3.0;2.0;924.0;;6950 SE 83rd St; Trenton;FL 32693;0.26 acre lot;3 garage spots;Car-dependent
314900.0;3.0;2.0;1290.0;;1108 SW 6th Ave; Trenton;FL 32693;0.66 acre lot;;Car-dependent
175000.0;4.0;2.5;1976.0;;10650 SE 25th Ave; Trenton;FL 32693;19.33 acre lot;3 garage spots;Car-dependent
159900.0;2.0;2.0;928.0;;16690 NW 70th Ave; Trenton;FL 32693;;;
165000.0;3.0;2.0;1296.0;;9160 SE 66 Cir; Trenton;FL 32693;;;
150000.0;3.0;2.0;1568.0;;9950 SW 69th Ct; Trenton;FL 32693;;;
245900.0;4.0;2.0;1493.0;;7191 NW 165 St; Gilchrist;FL 32693;;;
178800.0;3.0;1.0;1096.0;;7480 SW 85th Pl; Trenton;FL 32693;;;
118000.0;3.0;2.0;1144.0;;715 NE 4th Ave; Trenton;FL 32693;;;
189000.0;3.0;2.0;1984.0;;14251 NW 72nd Ter; Trenton;FL 32693;;;
89900.0;2.0;1.5;672.0;;1032 NE 12th Ave; Trenton;FL 32693;;;
459000.0;4.0;3.0;2020.0;;450 NW 140th St; Trenton;FL 32693;;;
870000.0;4.0;4.0;4270.0;;8460 SW County Road 307; Trenton;FL 32693;;;
230000.0;4.0;2.0;2356.0;;7691 NW 142nd St; Trenton;FL 32693;;;
599000.0;3.0;2.0;3566.0;;991 NE 165th St; Trenton;FL 32693;;;
364900.0;5.0;4.0;2296.0;;7499 SE 85th Trl; Trenton;FL 32693;;;
180000.0;3.0;2.0;864.0;;8331 SE 70th Ave; Trenton;FL 32693;;;
229900.0;3.0;2.0;1257.0;;104 NE Rowland Blvd; Trenton;FL 32693;;;
229900.0;3.0;2.0;1257.0;;110 NE Rowland Blvd; Trenton;FL 32693;;;
250000.0;3.0;2.0;1560.0;;6030 SE 85th Loop; Trenton;FL 32693;;;
354900.0;3.0;2.0;1540.0;;8110 NW 150th St; Trenton;FL 32693;;;
315000.0;3.0;2.0;2015.0;;1900 SW 19th Cir; Trenton;FL 32693;;;
549000.0;3.0;2.5;2180.0;;6769 SE 62nd Ct; Trenton;FL 32693;;;
259000.0;2.0;2.0;728.0;;8010 NW 150th St; Trenton;FL 32693;;;
250000.0;3.0;2.0;960.0;;13450 NE 20th Ave; Trenton;FL 32693;;;
119900.0;1.0;1.0;700.0;;7296 NW 168th Ln; Trenton;FL 32693;;;
249000.0;2.0;2.0;924.0;;6240 SW County Road 344; Trenton;FL 32693;;;
129900.0;3.0;2.0;1620.0;;17131 NW 73rd Ter; Trenton;FL 32693;;;
689000.0;4.0;2.0;1664.0;;2750 NE State Rd 47; High Springs;FL 32643;;;
319900.0;4.0;2.0;2280.0;;5380 SE 60th Ave; Trenton;FL 32693;;;
219900.0;2.0;2.0;959.0;;7210 SE 81st Pl; Trenton;FL 32693;;;
85000.0;2.0;2.0;1344.0;;13460 NE 15th Ter; Trenton;FL 32693;;;
231000.0;3.0;2.0;1253.0;;280 NE Trenton Blvd; Trenton;FL 32693;;;
230000.0;3.0;2.0;1253.0;;270 NE Trenton Blvd; Trenton;FL 32693;;;
229900.0;3.0;2.0;1253.0;;260 NE Trenton Blvd; Trenton;FL 32693;;;
540000.0;4.0;2.0;1920.0;;17590 NW 71st Ave; Trenton;FL 32693;;;
379800.0;7.0;4.0;3000.0;;5310 SW 53rd Ln; Trenton;FL 32693;;;Car-dependent
259999.0;3.0;2.0;1584.0;;4100 SE 53rd Ct; Trenton;FL 32693;;;Car-dependent
185000.0;3.0;2.0;1080.0;;16810 NW 70 Ave; Trenton;FL 32693;0.24 acre lot;;Car-dependent
699900.0;3.0;2.0;2305.0;;1360 SE State Road 26; Trenton;FL 32693;9.31 acre lot;2 garage spots;Car-dependent
95900.0;2.0;2.0;864.0;;1113 NE 11th Ave; Trenton;FL 32693;8,015 sq ft lot;;Car-dependent
139000.0;3.0;1.0;1114.0;;220 SE 2nd St; Trenton;FL 32693;;;
199000.0;3.0;2.0;1512.0;;14451 NW 76th Ave; Trenton;FL 32693;;;
129000.0;2.0;1.0;664.0;;601 NW 5th Ave; Trenton;FL 32693;;;
800000.0;3.0;2.0;1398.0;;4920 SE County Road 337; Newberry;FL 32669;;;
999999.0;3.0;2.5;3379.0;;951 NE 165th St; Trenton;FL 32693;;;
165000.0;2.0;1.5;1112.0;;7170 NW 163rd Pl; Trenton;FL 32693;;;
142500.0;2.0;2.0;938.0;;7591 NW 167th Pl; Trenton;FL 32693;;;
295000.0;2.0;2.0;1200.0;;6170 SE 70th St; Trenton;FL 32693;;;
290000.0;3.0;2.0;1318.0;;7848 SE 70 Ave; Trenton;FL 32693;;;
35000.0;4.0;1.5;1304.0;;8379 SE 69th Ter; Trenton;FL 32693;;;
975000.0;4.0;3.5;2448.0;;4689 NE 18th Trl; Trenton;FL 32693;;;
900000.0;1.0;1.0;532.0;;5650 NW 165th St; Trenton;FL 32693;;;
515000.0;4.0;2.0;1946.0;;413 NE 7th St; Trenton;FL 32693;;;
100000.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;SE 70th Ave; Trenton;FL 32693;;;
99900.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;8179 SW 76th St; Trenton;FL 32693;;;
329000.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;150th St; Chiefland;FL 32626;;;
59700.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;NW 72nd Ct; Bell;FL 32619;;;
140000.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;0 NE 140th St; Trenton;FL 32693;;;
12000.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;TBD SW 88th Ln; Trenton;FL 32693;;;
16500.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;TBD SW 83rd Ave; Trenton;FL 32693;;;
18999.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;NW 167th Pl; Trenton;FL 32693;;;
12500.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;NW 80th Ave; Trenton;FL 32693;;;
35000.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;Tbd NW 73rd Ter; Trenton;FL 32693;;;
25000.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;TBD NW 170th; Trenton;FL 32693;;;
15000.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;0 SE 60th Ave; Trenton;FL 32693;;;
25000.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;Tbd NW 170th St; Trenton;FL 32693;;;
95000.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;SW 55th St; Trenton;FL 32693;;;
125000.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;NW 84th Ter; Fanning Springs;FL 32693;;;
16900.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;0 NW 75th Ave; Trenton;FL 32626;;;
16900.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;00 NW 75th Ave; Trenton;FL 32693;;;
33999.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;2397 SE 45th Court Ln; Trenton;FL 32693;;;
69900.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;00 NW 30th Parcel 1653700000 St; Chiefland;FL 32626;;;
13500.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;000 SE 69th Ter; Trenton;FL 32693;;;
19500.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;NW 166th St; Trenton;FL 32693;0.7 acre lot;;
34900.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;673 SE 70th Loop; Trenton;FL 32693;0.61 acre lot;;Car-dependent
20000.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;LOT 87 NW 168th Ln; Trenton;FL 32693;0.7 acre lot;;Car-dependent
85000.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;State Rd 47; Trenton;FL 32693;;;Car-dependent
39900.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;6660 SE 83rd Ct; Trenton;FL 32693;0.94 acre lot;;Car-dependent
14900.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;NW 76th Ter; Chiefland;FL 32626;;;
92900.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;0001 SE State Rd. 26; Trenton;FL 32693;;;
92900.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;0001 SE State Rd 26; Trenton;FL 32693;;;
52800.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;8089 SW 80th Trl; Trenton;FL 32693;;;
309900.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;19 acres NE 140th St; Trenton;FL 32693;;;
199999.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;00 U.s. Hwy 19; Chiefland;FL 32626;;;
399000.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;00 US 19 Hwy; Chiefland;FL 32626;;;
8900.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;000 SW 83rd Ct; Trenton;FL 32693;;;
42500.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;SE 80th Pl; Trenton;FL 32693;;;
250000.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;0 SE 51st Way; Trenton;FL 32693;;;
54000.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;XX NW 170th St; Fanning Springs;FL 32693;;;
13900.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;SE 82 Ln/se 73 Ct; Trenton;FL 32693;;;
225000.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;TBD NW 160th St; Trenton;FL 32693;;;
225000.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;NW 160 St; Trenton;FL 32693;;;
270000.0;3.2766497461928936;2.707908163265306;2359.2199488491046;;000 E Wade St; Trenton;FL 32693;;;
89900.0;2.7777777777777777;1.7714285714285714;1741.0454545454545;;0 Rose Rd; Buffalo;OH 43722;;;
149900.0;2.0;2.0;1146.0;;57894 Flamingo Rd; Senecaville;OH 43780;0.91 acre lot;2 garage spots;Car-dependent
195000.0;3.0;2.0;1741.0454545454545;;57738 Montour Rd; Senecaville;OH 43780;6,651 sq ft lot;;Car-dependent
249900.0;2.0;1.0;1320.0;;23497 Hideaway Dr; Senecaville;OH 43780;3,920 sq ft lot;;Car-dependent
35000.0;2.7777777777777777;1.7714285714285714;1741.0454545454545;;0 Superior St; Buffalo;OH 43722;0.34 acre lot;;Car-dependent
770000.0;4.0;2.5;2400.0;;55261 Walnut Ln; Senecaville;OH 43780;;;
239900.0;3.0;2.0;1364.0;;60063 West Wind Ln; Senecaville;OH 43780;;;
415000.0;1.0;1.0;1924.0;;Lot 42 Briar Hill Ests; Senecaville;OH 43780;;;
249900.0;2.0;1.0;1741.0454545454545;;23516 Hideaway Dr; Senecaville;OH 43780;;;
299900.0;3.0;2.0;1633.0;;11977 Superior St; Buffalo;OH 43722;;;
1200000.0;6.0;4.0;1741.0454545454545;;22990 Bates Rd; Sarahsville;OH 43779;;;
589900.0;3.0;2.5;2420.0;;4 Cadillac Dr; Senecaville;OH 43780;;;
389500.0;3.0;1.0;1211.0;;316 Saint Andrews Ln; Senecaville;OH 43780;;;
10000.0;2.7777777777777777;1.7714285714285714;1741.0454545454545;;54780 Opossum Run Rd Unit 2316-2317; Senecaville;OH 43780;;;
429900.0;2.7777777777777777;1.7714285714285714;1741.0454545454545;;56525 Vocational Rd; Buffalo;OH 43722;;;
269900.0;3.0;2.0;1384.0;;208 Main St; Pleasant City;OH 43772;1,633 sq ft lot;;
650000.0;2.0;1.0;1200.0;;25833 Lashley Rd; Quaker City;OH 43773;1.16 acre lot;4 garage spots;Car-dependent
184900.0;3.0;2.5;1560.0;;213 Greenbrier Dr; Byesville;OH 43723;4,421 sq ft lot;;Car-dependent
44900.0;2.0;1.0;1741.0454545454545;;17875 Lashley Rd; Lot 194;Senecaville, OH 43780;2,805 sq ft lot;;
115000.0;2.0;1.0;917.0;;212 Watson Ave; Byesville;OH 43723;;;Car-dependent
185000.0;3.0;2.0;1752.0;;503 S 7 St; Byesville;OH 43723;3,049 sq ft lot;;Car-dependent
76500.0;3.0;2.0;1741.0454545454545;;10060 Burt St; Byesville;OH 43723;;;
285000.0;4.0;3.0;2244.0;;59150 Palmer; Byesville;OH 43723;;;
235000.0;3.0;1.0;1741.0454545454545;;203 Mclaughlin; Byesville;OH 43723;;;
121900.0;3.0;1.0;1741.0454545454545;;208 S 4th St; Byesville;OH 43723;;;
234900.0;3.0;1.0;1326.0;;9801 Clay Pike; Byesville;OH 43723;;;
399000.0;2.0;2.0;1978.0;;54846 Seneca Lake Rd; Quaker City;OH 43773;;;
89500.0;0.0;1.0;1741.0454545454545;;60645 Southgate Rd; Byesville;OH 43723;;;
134900.0;2.0;2.0;1423.0;;219 Meek Ave; Byesville;OH 43723;;;
235000.0;9.0;2.0;3473.0;;227 S 5th St; Byesville;OH 43723;;;
129900.0;3.0;2.0;2320.0;;59590 Vocational Rd; Byesville;OH 43723;;;
285000.0;2.7777777777777777;1.7714285714285714;1741.0454545454545;;59469 Marietta Rd; Byesville;OH 43723;;;
20000.0;2.7777777777777777;1.7714285714285714;1741.0454545454545;;209 Meadowbrook Dr; Byesville;OH 43723;;;
20000.0;2.7777777777777777;1.7714285714285714;1741.0454545454545;;207 Meadowbrook Dr; Byesville;OH 43723;;;
25000.0;2.7777777777777777;1.7714285714285714;1741.0454545454545;;9585 Country Club Estate Dr; Byesville;OH 43723;;;
148500.0;3.0;1.5;1292.0;;715 Cherry St; Waldron;AR 72958;0.31 acre lot;;Car-dependent
225000.0;3.263157894736842;1.894736842105263;2432.0;;359 5th St; Waldron;AR 72958;0.26 acre lot;;Car-dependent
835000.0;3.0;2.5;2500.0;;12729 E Hwy 248; Waldron;AR 72958;;;Car-dependent
1.0;3.0;1.0;2064.0;;1733 Barto Rd; Waldron;AR 72958;44.01 acre lot;;Car-dependent
123500.0;3.0;1.0;1072.0;;378 Oak St; Waldron;AR 72958;0.48 acre lot;;Car-dependent
1.0;4.0;3.0;2316.0;;2101 Highway 248; Waldron;AR 72958;;;
50000.0;2.0;1.5;1272.0;;436 N Pine St; Waldron;AR 72958;;;
399900.0;3.0;2.0;2173.0;;1564 White Oak Rd; Waldron;AR 72958;;;
85000.0;3.0;1.0;1128.0;;76 E 2nd St; Waldron;AR 72958;;;
135900.0;3.0;2.0;2360.0;;3656 Johnny Tate Rd; Waldron;AR 72958;;;
284900.0;5.0;3.0;2937.0;;1747 Lacey Ln; Waldron;AR 72958;;;
149000.0;3.0;1.0;1096.0;;2448 Jenkins Rd; Waldron;AR 72958;;;
133000.0;3.263157894736842;1.894736842105263;4140.0;;448 W 4th St; Waldron;AR 72958;;;
68000.0;3.0;1.5;1336.0;;1011 W 6th St; Waldron;AR 72958;;;
195000.0;4.0;2.5;2202.0;;1304 W Highway 248; Waldron;AR 72958;;;
155000.0;3.0;2.0;1216.0;;19674 Jones Creek Rd; Waldron;AR 72958;;;
255000.0;4.0;3.0;2300.0;;3064 Wintergreen Rd; Waldron;AR 72958;;;
150000.0;5.0;2.0;3000.0;;11822 Valley Ln; Waldron;AR 72958;;;
475000.0;2.0;2.0;1973.0;;1150 White Oak Rd; Waldron;AR 72958;;;
69000.0;3.0;1.0;1064.0;;TBD Hwy 71 N West Of 10492; Waldron;AR 72958;;;
449000.0;3.263157894736842;1.894736842105263;4208.238095238095;;0000 Hwy 248 E; Waldron;AR 72958;;;
295000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Unk Elm And Highway 272; Waldron;AR 72958;;;
65900.0;3.263157894736842;1.894736842105263;4208.238095238095;;TBD Johnny Tate Rd 7.5 Acres; Waldron;AR 72958;;;
7500.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 23 Granstaff Ave; Waldron;AR 72958;;;
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 22 Kandi Dr; Waldron;AR 72958;;;
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 36 Lacey Ln; Waldron;AR 72958;;;
73800.0;3.263157894736842;1.894736842105263;4208.238095238095;;TBD Granstaff Ave; Waldron;AR 72958;;;
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 78 Jarvis Dr; Waldron;AR 72958;;;
54950.0;3.263157894736842;1.894736842105263;4208.238095238095;;9 Lots Northgate Subdivision; Waldron;AR 72958;;;
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 37 Lacey Ln; Waldron;AR 72958;;;
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 38 Lacey Ln; Waldron;AR 72958;;;
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 25 Kandi Dr; Waldron;AR 72958;;;
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 42 Lacey Ln; Waldron;AR 72958;;;
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 87 Heather Dr; Waldron;AR 72958;;;
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 86 Heather Dr; Waldron;AR 72958;;;
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 79 Jarvis Dr; Waldron;AR 72958;;;
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 53 Frankie Matthew Dr; Waldron;AR 72958;;;
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 50 Country Elite Ave; Waldron;AR 72958;;;
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 52 Country Elite Ave; Waldron;AR 72958;;;
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 40 Lacey Ln; Waldron;AR 72958;;;
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 89 Heather Dr; Waldron;AR 72958;0.5 acre lot;;Car-dependent
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 54 Frankie Matthew Dr; Waldron;AR 72958;0.5 acre lot;;Car-dependent
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 35 Lacey Ln; Waldron;AR 72958;0.5 acre lot;;Car-dependent
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 88 Heather Dr; Waldron;AR 72958;0.5 acre lot;;Car-dependent
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 51 Country Elite Ave; Waldron;AR 72958;0.5 acre lot;;Car-dependent
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 62 Country Elite Ave; Waldron;AR 72958;;;
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 24 Kandi Dr; Waldron;AR 72958;;;
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 80 Jarvis Dr; Waldron;AR 72958;;;
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 41 Lacey Ln; Waldron;AR 72958;;;
274900.0;3.263157894736842;1.894736842105263;4208.238095238095;;25 Lots Country Elite Ests; Waldron;AR 72958;;;
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 39 Lacey Ln; Waldron;AR 72958;;;
15000.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 23 Kandi Dr; Waldron;AR 72958;;;
7500.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 1 Granstaff Ave; Waldron;AR 72958;;;
7500.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 4 Granstaff Ave; Waldron;AR 72958;;;
7500.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 14 Granstaff Ave; Waldron;AR 72958;;;
7500.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 10 Granstaff Ave; Waldron;AR 72958;;;
7500.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 9 Granstaff Ave; Waldron;AR 72958;;;
7500.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 2 Granstaff Ave; Waldron;AR 72958;;;
7500.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 11 Granstaff Ave; Waldron;AR 72958;;;
7500.0;3.263157894736842;1.894736842105263;4208.238095238095;;Lot 15 Granstaff Ave; Waldron;AR 72958;;;
395000.0;3.263157894736842;1.894736842105263;4208.238095238095;;1188 6th St; Waldron;AR 72958;;;
90000.0;3.263157894736842;1.894736842105263;4208.238095238095;;TBD Dutch Creek Camp Rd; Waldron;AR 72958;;;
480000.0;3.263157894736842;1.894736842105263;4208.238095238095;;TBD Henry Mountain Forrest Service Rd; Waldron;AR 72958;;;
395000.0;3.0;3.0;2181.0;;506 Avenue C; Carbon;TX 76435;;2 garage spots;Car-dependent
603306.0;2.5;2.136363636363636;2053.818181818182;;3939 Hwy 1027; Carbon;TX 76435;86.31 acre lot;;Car-dependent
565421.0;2.5;2.136363636363636;2053.818181818182;;3941 FM 1027; Carbon;TX 76435;80.89 acre lot;;Car-dependent
335000.0;1.0;1.0;704.0;;355 County Road 351; Carbon;TX 76435;14.64 acre lot;;Car-dependent
895000.0;2.0;2.0;1920.0;;2309 County Road 295; Carbon;TX 76435;;;
781650.0;2.5;2.136363636363636;2053.818181818182;;2351 County Road 321; Gorman;TX 76454;115.75 acre lot;;Car-dependent
1200000.0;3.0;1.0;1324.0;;426 County Road 194; Eastland;TX 76448;165.12 acre lot;;Car-dependent
333500.0;2.0;2.5;1472.0;;2017 CR 252; Rising Star;TX 76471;36.78 acre lot;;Car-dependent
985000.0;2.5;2.136363636363636;2053.818181818182;;400 County Road 186; De Leon;TX 76444;110.87 acre lot;;Car-dependent
180000.0;2.5;2.136363636363636;2053.818181818182;;15 Ac. TBD; Tract 3 County Road 186;Gorman, TX 76454;;;Car-dependent
495000.0;2.5;2.136363636363636;2053.818181818182;;TBD County Road 290; Rising Star;TX 76471;;;Car-dependent
180000.0;2.5;2.136363636363636;2053.818181818182;;15 Ac. TBD; Tract 2 County Road 186;Gorman, TX 76454;;;
279000.0;2.0;2.0;1156.0;;711 S Main St; Carbon;TX 76435;;;
295000.0;3.0;2.0;2230.0;;717 County Road 309; Eastland;TX 76448;;;
199875.0;2.5;2.136363636363636;2053.818181818182;;999 CR 190; Comanche;TX 76442;;;
899900.0;4.0;3.0;4367.0;;1117 County Road 377; Rising Star;TX 76471;;;
